,Time,Miliseconds,Battery,Light,Temperature,Humidity,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
2591,0,746,18,330,25.23,38.41,48.09,100.89,536.00,1865.00,none,none,none
2592,0,745,18,330,25.25,38.42,48.07,100.89,536.00,1865.00,none,none,none
2593,0,747,18,330,25.22,38.41,49.12,100.89,536.00,1865.00,none,none,none
2594,0,743,18,330,25.23,38.41,48.5,100.89,536.00,1865.00,none,none,none
2595,0,745,18,330,25.23,38.42,47.53,100.89,532.00,1862.00,none,none,none
2596,0,773,18,330,25.23,38.43,48.7,100.89,532.00,1862.00,none,none,none
2597,0,744,18,330,25.26,38.43,48.04,100.89,532.00,1862.00,1,2,2
2598,0,1160,18,330,25.23,38.42,47.96,100.89,532.00,1862.00,1,2,2
2599,0,744,18,330,25.22,38.43,49.2,100.89,532.00,1862.00,1,2,2
2600,0,744,18,330,25.23,38.41,48.75,100.89,532.00,1862.00,1,2,2
2601,0,744,18,330,25.26,38.4,46.0,100.89,532.00,1862.00,1,2,2
2602,0,745,18,330,25.25,38.41,48.66,100.89,532.00,1862.00,1,2,2
2603,0,746,18,330,25.25,38.43,48.83,100.89,532.00,1862.00,1,2,2
2604,0,747,18,330,25.25,38.35,48.29,100.89,532.00,1862.00,1,2,2
2605,0,745,18,330,25.25,38.35,49.12,100.89,532.00,1862.00,1,2,2
2606,0,746,19,330,25.26,38.36,59.27,100.89,532.00,1862.00,1,2,2
2607,0,745,19,330,25.25,38.37,48.56,100.89,532.00,1862.00,1,2,2
2608,0,747,19,330,25.25,38.38,48.73,100.89,532.00,1862.00,1,2,2
2609,0,747,19,330,25.25,38.38,48.77,100.89,532.00,1862.00,1,2,2
2610,0,746,18,330,25.23,38.43,49.64,100.89,532.00,1862.00,1,2,2
2611,0,745,19,330,25.25,38.42,51.26,100.89,532.00,1862.00,1,2,2
2612,0,746,18,330,25.25,38.4,49.09,100.89,532.00,1862.00,1,2,2
2613,0,745,18,330,25.22,38.42,47.94,100.89,532.00,1862.00,1,2,2
2614,0,746,19,330,25.25,38.43,49.46,100.89,532.00,1862.00,1,2,2
2615,0,746,18,330,25.22,38.41,46.78,100.89,532.00,1862.00,1,2,2
2616,0,746,18,330,25.23,38.41,49.01,100.89,532.00,1862.00,1,2,2
2617,0,746,18,330,25.25,38.42,50.65,100.89,532.00,1862.00,none,none,none
2618,0,3207,18,330,25.26,38.42,48.69,100.9,532.00,1862.00,none,none,none
2619,0,745,18,330,25.26,38.35,51.98,100.89,532.00,1862.00,none,none,none
2620,0,746,19,330,25.25,38.36,50.42,100.9,532.00,1862.00,none,none,none
2621,0,745,18,329,25.26,38.31,49.0,100.89,532.00,1862.00,none,none,none
2622,0,746,19,330,25.25,38.31,47.73,100.89,532.00,1862.00,none,none,none
2623,0,746,19,330,25.25,38.33,48.03,100.89,532.00,1862.00,none,none,none
2624,0,746,18,330,25.27,38.27,47.94,100.89,532.00,1862.00,none,none,none
2625,0,745,18,330,25.23,38.3,47.15,100.89,532.00,1862.00,none,none,none
2626,0,747,20,330,25.23,38.33,49.73,100.89,532.00,1862.00,none,none,none
2627,0,747,18,330,25.23,38.34,49.27,100.89,532.00,1862.00,none,none,none
2628,0,746,18,330,25.27,38.33,46.79,100.89,532.00,1862.00,none,none,none
2629,0,747,19,330,25.25,38.31,48.87,100.89,532.00,1862.00,none,none,none
2630,0,746,19,330,25.25,38.3,50.52,100.89,532.00,1862.00,none,none,none
2631,0,747,18,330,25.25,38.27,48.68,100.89,532.00,1862.00,none,none,none
2632,0,746,19,329,25.27,38.25,50.62,100.89,532.00,1862.00,none,none,none
2633,0,747,19,330,25.26,38.22,51.9,100.89,532.00,1862.00,none,none,none
2634,0,746,19,329,25.22,38.23,49.99,100.89,532.00,1862.00,none,none,none
2635,0,747,18,329,25.27,38.29,48.33,100.89,532.00,1862.00,none,none,none
2636,0,747,18,326,25.25,38.26,48.16,100.89,532.00,1862.00,none,none,3
2637,0,1170,19,328,25.29,38.27,49.65,100.89,532.00,1862.00,2,3,3
2638,0,747,18,328,25.27,38.26,48.85,100.89,532.00,1862.00,2,3,3
2639,0,746,19,326,25.25,38.27,49.4,100.9,532.00,1862.00,2,3,3
2640,0,747,19,328,25.27,38.23,49.32,100.89,532.00,1862.00,2,3,3
2641,0,745,19,326,25.27,38.23,46.51,100.89,532.00,1862.00,2,3,3
2642,0,747,19,326,25.23,38.22,49.11,100.89,532.00,1862.00,2,3,3
2643,0,746,19,329,25.26,38.21,49.0,100.89,532.00,1862.00,2,3,3
2644,0,745,18,329,25.26,38.2,49.02,100.89,532.00,1862.00,2,3,3
2645,0,747,18,328,25.27,38.16,48.55,100.89,532.00,1862.00,2,3,3
2646,0,746,18,326,25.26,38.18,47.95,100.89,532.00,1862.00,2,3,3
2647,0,747,18,328,25.26,38.18,47.33,100.89,532.00,1862.00,2,3,3
2648,0,747,19,328,25.27,38.19,49.01,100.89,532.00,1862.00,2,3,3
2649,0,746,18,328,25.27,38.19,48.46,100.89,532.00,1862.00,2,3,3
2650,0,745,19,328,25.29,38.19,48.59,100.89,532.00,1862.00,2,3,3
2651,0,747,18,328,25.25,38.22,48.72,100.89,532.00,1862.00,2,3,3
2652,0,745,19,328,25.29,38.22,48.53,100.89,532.00,1862.00,2,3,3
2653,0,746,19,328,25.23,38.18,48.71,100.89,532.00,1862.00,2,3,3
2654,0,745,19,328,25.26,38.19,48.62,100.89,532.00,1862.00,2,3,3
2655,0,746,19,328,25.27,38.21,49.0,100.89,532.00,1862.00,2,3,3
2656,0,745,18,328,25.29,38.22,48.46,100.89,532.00,1862.00,none,none,none
2657,0,3207,18,328,25.29,38.17,47.31,100.9,532.00,1862.00,none,none,none
2658,0,746,20,328,25.29,38.21,48.62,100.9,532.00,1862.00,none,none,none
2659,0,747,19,328,25.3,38.14,48.89,100.9,532.00,1862.00,none,none,none
2660,0,746,20,328,25.31,38.17,48.74,100.9,532.00,1862.00,none,none,none
2661,0,747,19,329,25.3,38.15,48.6,100.9,532.00,1862.00,none,none,none
2662,0,745,18,330,25.3,38.18,49.75,100.9,532.00,1862.00,none,none,none
2663,0,747,19,330,25.29,38.14,49.16,100.9,532.00,1862.00,none,none,none
2664,0,745,18,330,25.29,38.13,48.25,100.9,532.00,1862.00,none,none,none
2665,0,747,20,330,25.29,38.14,48.62,100.89,532.00,1862.00,none,none,none
2666,0,743,19,329,25.27,38.21,50.53,100.9,532.00,1862.00,none,none,none
2667,0,745,20,329,25.3,38.18,48.73,100.89,504.00,1842.00,none,none,none
2668,0,775,19,329,25.33,38.18,49.02,100.9,504.00,1842.00,none,none,none
2669,0,743,19,329,25.29,38.21,49.05,100.89,504.00,1842.00,none,none,none
2670,0,744,18,329,25.29,38.17,49.52,100.89,504.00,1842.00,none,none,none
2671,0,745,18,329,25.3,38.16,48.8,100.9,504.00,1842.00,none,none,none
2672,0,745,20,329,25.3,38.18,49.91,100.89,504.00,1842.00,none,none,none
2673,0,745,18,329,25.33,38.17,48.65,100.9,504.00,1842.00,none,none,none
2674,0,743,19,329,25.3,38.14,51.31,100.89,504.00,1842.00,none,none,none
2675,0,747,19,329,25.33,38.15,48.98,100.89,504.00,1842.00,none,none,none
2676,0,746,19,330,25.31,38.13,52.67,100.89,504.00,1842.00,3,4,4
2677,0,1333,19,329,25.31,38.14,49.08,100.89,504.00,1842.00,3,4,4
2678,0,746,19,330,25.34,38.14,49.32,100.9,504.00,1842.00,3,4,4
2679,0,747,19,329,25.33,38.17,48.79,100.9,504.00,1842.00,3,4,4
2680,0,746,19,329,25.33,38.09,48.51,100.89,504.00,1842.00,3,4,4
2681,0,747,19,329,25.33,38.16,48.6,100.9,504.00,1842.00,3,4,4
2682,0,746,19,329,25.34,38.09,48.73,100.89,504.00,1842.00,3,4,4
2683,0,746,19,329,25.33,38.05,49.98,100.89,504.00,1842.00,3,4,4
2684,0,746,19,329,25.34,38.09,49.13,100.89,504.00,1842.00,3,4,4
2685,0,747,19,330,25.33,38.12,49.58,100.89,504.00,1842.00,3,4,4
2686,0,745,19,330,25.33,38.12,48.71,100.89,504.00,1842.00,3,4,4
2687,0,747,19,330,25.33,38.05,48.88,100.89,504.00,1842.00,3,4,4
2688,0,746,19,330,25.33,38.03,49.19,100.9,504.00,1842.00,3,4,4
2689,0,746,19,330,25.34,38.06,48.53,100.89,504.00,1842.00,3,4,4
2690,0,747,19,330,25.34,38.13,48.65,100.89,504.00,1842.00,3,4,4
2691,0,746,19,329,25.37,38.08,48.64,100.89,504.00,1842.00,3,4,4
2692,0,747,19,330,25.34,38.09,47.82,100.89,504.00,1842.00,3,4,4
2693,0,745,19,330,25.34,38.08,48.67,100.89,504.00,1842.00,3,4,4
2694,0,746,19,330,25.36,38.1,49.46,100.89,504.00,1842.00,3,4,4
2695,0,747,19,330,25.36,38.1,49.36,100.89,504.00,1842.00,3,4,4
2696,0,747,19,330,25.36,38.08,48.9,100.89,504.00,1842.00,none,none,none
2697,0,3208,18,330,25.36,38.07,51.82,100.9,504.00,1842.00,none,none,none
2698,0,746,19,330,25.37,38.02,50.55,100.9,504.00,1842.00,none,none,none
2699,0,745,19,329,25.36,38.08,48.68,100.9,504.00,1842.00,none,none,none
2700,0,747,19,330,25.37,38.08,48.27,100.9,504.00,1842.00,none,none,none
2701,0,745,18,329,25.36,38.12,48.93,100.9,504.00,1842.00,none,none,none
2702,0,746,19,330,25.37,38.09,50.62,100.9,504.00,1842.00,none,none,none
2703,0,747,20,329,25.34,38.02,47.6,100.9,504.00,1842.00,none,none,none
2704,0,747,20,329,25.36,38.07,48.92,100.9,504.00,1842.00,none,none,none
2705,0,747,19,329,25.36,38.07,49.47,100.89,504.00,1842.00,none,none,none
2706,0,745,20,329,25.37,38.08,49.4,100.9,504.00,1842.00,none,none,none
2707,0,746,18,329,25.41,38.07,48.86,100.89,504.00,1842.00,none,none,none
2708,0,746,20,329,25.39,38.07,49.35,100.89,504.00,1842.00,none,none,none
2709,0,747,20,329,25.37,38.09,47.72,100.89,504.00,1842.00,none,none,none
2710,0,746,19,329,25.39,38.05,48.68,100.89,504.00,1842.00,none,none,none
2711,0,746,19,329,25.39,38.11,48.17,100.89,504.00,1842.00,none,none,none
2712,0,746,20,330,25.39,38.05,49.32,100.89,504.00,1842.00,none,none,none
2713,0,745,19,330,25.39,38.08,49.59,100.9,504.00,1842.00,none,none,none
2714,0,747,18,329,25.39,38.05,49.48,100.9,504.00,1842.00,none,none,none
2715,0,746,20,329,25.39,38.09,49.23,100.89,504.00,1842.00,none,none,none
2716,0,747,19,330,25.4,38.05,50.21,100.89,504.00,1842.00,1,2,2
2717,0,1350,19,329,25.4,38.05,49.21,100.89,504.00,1842.00,1,2,2
2718,0,747,19,329,25.4,38.03,48.06,100.9,504.00,1842.00,1,2,2
2719,0,745,20,329,25.4,38.03,49.21,100.89,504.00,1842.00,1,2,2
2720,0,747,19,329,25.4,38.01,48.44,100.9,504.00,1842.00,1,2,2
2721,0,746,19,329,25.4,38.0,49.47,100.89,504.00,1842.00,1,2,2
2722,0,745,19,329,25.41,38.03,48.47,100.9,504.00,1842.00,1,2,2
2723,0,747,19,329,25.41,37.99,48.47,100.89,504.00,1842.00,1,2,2
2724,0,746,19,329,25.4,37.96,48.96,100.89,504.00,1842.00,1,2,2
2725,0,747,19,329,25.4,38.03,48.92,100.89,504.00,1842.00,1,2,2
2726,0,746,20,329,25.39,38.03,48.6,100.89,504.00,1842.00,1,2,2
2727,0,747,20,329,25.41,38.09,48.7,100.89,504.00,1842.00,1,2,2
2728,0,746,19,329,25.39,38.11,48.3,100.89,504.00,1842.00,1,2,2
2729,0,746,20,329,25.4,38.12,49.09,100.89,504.00,1842.00,1,2,2
2730,0,745,19,329,25.43,38.08,48.71,100.89,504.00,1842.00,1,2,2
2731,0,746,19,330,25.43,38.11,48.05,100.89,504.00,1842.00,1,2,2
2732,0,746,20,329,25.41,38.11,48.95,100.89,504.00,1842.00,1,2,2
2733,0,747,19,329,25.4,38.08,49.3,100.89,504.00,1842.00,1,2,2
2734,0,746,20,329,25.41,38.09,49.66,100.89,504.00,1842.00,1,2,2
2735,0,745,19,329,25.41,38.12,49.28,100.89,504.00,1842.00,1,2,2
2736,0,747,20,329,25.4,38.07,49.84,100.89,504.00,1842.00,none,none,none
2737,0,3207,20,330,25.41,38.08,50.92,100.9,504.00,1842.00,none,none,none
2738,0,744,20,329,25.4,38.08,48.32,100.9,507.00,1844.00,none,none,none
2739,0,775,20,329,25.41,38.04,48.3,100.9,507.00,1844.00,none,none,none
2740,0,745,19,330,25.44,38.05,49.35,100.9,507.00,1844.00,none,none,none
2741,0,745,20,330,25.41,38.04,49.52,100.9,507.00,1844.00,none,none,none
2742,0,745,19,330,25.4,38.03,49.32,100.9,507.00,1844.00,none,none,none
2743,0,745,19,330,25.41,38.04,48.76,100.9,507.00,1844.00,none,none,none
2744,0,743,18,330,25.41,38.05,49.76,100.9,507.00,1844.00,none,none,none
2745,0,744,20,330,25.43,38.11,47.59,100.9,507.00,1844.00,none,none,none
2746,0,746,20,330,25.4,38.04,48.84,100.9,507.00,1844.00,none,none,none
2747,0,747,20,330,25.4,38.01,47.39,100.9,507.00,1844.00,none,none,none
2748,0,747,20,330,25.41,38.01,49.95,100.9,507.00,1844.00,none,none,none
2749,0,746,19,330,25.41,38.04,49.06,100.9,507.00,1844.00,none,none,none
2750,0,746,19,329,25.4,37.93,47.88,100.89,507.00,1844.00,none,none,none
2751,0,746,20,330,25.4,37.99,48.62,100.89,507.00,1844.00,none,none,none
2752,0,746,20,329,25.4,38.05,50.47,100.9,507.00,1844.00,none,none,none
2753,0,747,19,329,25.41,38.03,49.67,100.89,507.00,1844.00,none,none,none
2754,0,747,20,329,25.39,38.01,48.4,100.9,507.00,1844.00,none,none,none
2755,0,746,19,328,25.43,38.04,47.97,100.89,507.00,1844.00,none,none,none
2756,0,745,19,329,25.4,38.05,48.48,100.89,507.00,1844.00,3,3,3
2757,0,1332,20,329,25.4,38.04,49.9,100.9,507.00,1844.00,3,3,3
2758,0,747,19,329,25.43,38.07,48.04,100.9,507.00,1844.00,3,3,3
2759,0,745,20,329,25.43,38.08,47.94,100.89,507.00,1844.00,3,3,3
2760,0,746,20,329,25.43,38.13,49.2,100.9,507.00,1844.00,3,3,3
2761,0,746,20,328,25.43,38.07,48.13,100.9,507.00,1844.00,3,3,3
2762,0,747,20,329,25.46,38.11,48.36,100.89,507.00,1844.00,3,3,3
2763,0,745,20,329,25.43,38.14,48.15,100.89,507.00,1844.00,3,3,3
2764,0,746,19,329,25.4,38.14,48.38,100.89,507.00,1844.00,3,3,3
2765,0,746,19,329,25.43,38.07,48.2,100.89,507.00,1844.00,3,3,3
2766,0,747,20,329,25.43,38.09,49.04,100.89,507.00,1844.00,3,3,3
2767,0,747,20,329,25.43,38.08,48.52,100.89,507.00,1844.00,3,3,3
2768,0,746,20,329,25.44,38.09,49.36,100.89,507.00,1844.00,3,3,3
2769,0,746,20,329,25.41,38.11,48.34,100.89,507.00,1844.00,3,3,3
2770,0,746,19,329,25.4,38.11,48.91,100.89,507.00,1844.00,3,3,3
2771,0,747,20,329,25.43,38.16,50.94,100.9,507.00,1844.00,3,3,3
2772,0,746,20,329,25.39,38.08,48.53,100.89,507.00,1844.00,3,3,3
2773,0,746,20,329,25.46,38.12,48.59,100.89,507.00,1844.00,3,3,3
2774,0,745,20,329,25.44,38.09,47.59,100.9,507.00,1844.00,3,3,3
2775,0,747,20,329,25.44,38.09,48.54,100.9,507.00,1844.00,3,3,3
2776,0,747,20,329,25.4,38.11,51.35,100.9,507.00,1844.00,none,none,none
2777,0,3207,20,330,25.43,38.06,49.08,100.9,507.00,1844.00,none,none,none
2778,0,746,20,329,25.43,38.04,48.38,100.9,507.00,1844.00,none,none,none
2779,0,746,21,329,25.43,38.04,49.24,100.9,507.00,1844.00,none,none,none
2780,0,747,20,329,25.47,38.04,49.21,100.9,507.00,1844.00,none,none,none
2781,0,746,20,329,25.44,38.04,48.35,100.9,507.00,1844.00,none,none,none
2782,0,745,20,329,25.46,38.03,48.38,100.9,507.00,1844.00,none,none,none
2783,0,746,20,329,25.46,38.01,48.9,100.9,507.00,1844.00,none,none,none
2784,0,745,20,329,25.44,38.04,51.91,100.9,507.00,1844.00,none,none,none
2785,0,747,20,330,25.47,38.04,48.37,100.9,507.00,1844.00,none,none,none
2786,0,746,20,329,25.47,38.06,49.03,100.9,507.00,1844.00,none,none,none
2787,0,747,20,329,25.47,38.03,49.72,100.9,507.00,1844.00,none,none,none
2788,0,746,20,329,25.46,38.02,48.23,100.9,507.00,1844.00,none,none,none
2789,0,746,20,329,25.46,38.03,48.74,100.9,507.00,1844.00,none,none,none
2790,0,746,20,329,25.46,38.05,48.18,100.9,507.00,1844.00,none,none,none
2791,0,747,21,330,25.46,38.04,48.94,100.9,507.00,1844.00,none,none,none
2792,0,746,21,329,25.47,38.04,49.28,100.9,507.00,1844.00,none,none,none
2793,0,746,20,330,25.47,38.03,47.67,100.89,507.00,1844.00,none,none,none
2794,0,746,19,329,25.44,38.04,49.19,100.9,507.00,1844.00,none,none,none
2795,0,747,20,330,25.47,38.03,49.39,100.89,507.00,1844.00,none,none,none
2796,0,746,19,330,25.47,38.0,48.19,100.9,507.00,1844.00,1,2,2
2797,0,1348,20,329,25.46,38.02,49.59,100.89,507.00,1844.00,1,2,2
2798,0,746,20,329,25.46,38.0,48.97,100.9,507.00,1844.00,1,2,2
2799,0,746,20,330,25.47,38.02,48.67,100.89,507.00,1844.00,1,2,2
2800,0,747,19,330,25.47,38.07,50.3,100.9,507.00,1844.00,1,2,2
2801,0,744,20,330,25.46,38.04,48.67,100.89,507.00,1844.00,1,2,2
2802,0,746,20,329,25.49,38.0,49.54,100.89,507.00,1844.00,1,2,2
2803,0,745,20,329,25.49,38.05,48.21,100.89,507.00,1844.00,1,2,2
2804,0,747,20,329,25.5,38.0,50.57,100.89,507.00,1844.00,1,2,2
2805,0,746,20,329,25.5,38.02,48.79,100.9,507.00,1844.00,1,2,2
2806,0,747,20,329,25.5,38.02,50.03,100.9,507.00,1844.00,1,2,2
2807,0,747,20,329,25.47,37.96,49.0,100.89,507.00,1844.00,1,2,2
2808,0,746,20,329,25.47,37.98,48.53,100.89,507.00,1844.00,1,2,2
2809,0,746,20,329,25.51,37.94,50.11,100.89,507.00,1844.00,1,2,2
2810,0,745,20,329,25.49,37.91,48.46,100.89,507.00,1844.00,1,2,2
2811,0,746,20,329,25.47,37.94,48.66,100.89,507.00,1844.00,1,2,2
2812,0,745,20,330,25.5,37.95,48.82,100.89,507.00,1844.00,1,2,2
2813,0,744,20,330,25.5,37.98,47.67,100.9,501.00,1839.00,1,2,2
2814,0,775,20,330,25.49,37.97,50.53,100.89,501.00,1839.00,1,2,2
2815,0,745,20,330,25.5,37.98,48.73,100.89,501.00,1839.00,none,none,none
2816,0,3205,20,329,25.47,38.0,49.23,100.9,501.00,1839.00,none,none,none
2817,0,745,20,329,25.5,37.98,48.73,100.9,501.00,1839.00,none,none,none
2818,0,747,20,329,25.49,37.94,48.85,100.9,501.00,1839.00,none,none,none
2819,0,748,20,329,25.49,37.96,48.5,100.9,501.00,1839.00,none,none,none
2820,0,746,20,328,25.51,37.95,48.71,100.9,501.00,1839.00,none,none,none
2821,0,748,20,328,25.47,37.96,48.79,100.9,501.00,1839.00,none,none,none
2822,0,747,20,329,25.5,37.98,46.83,100.9,501.00,1839.00,none,none,none
2823,0,746,19,329,25.47,37.97,48.58,100.9,501.00,1839.00,none,none,none
2824,0,748,20,329,25.49,37.94,48.59,100.9,501.00,1839.00,none,none,none
2825,0,746,20,329,25.5,37.95,48.97,100.9,501.00,1839.00,none,none,none
2826,0,747,19,329,25.51,38.03,49.07,100.9,501.00,1839.00,none,none,none
2827,0,746,20,329,25.5,37.96,49.13,100.9,501.00,1839.00,none,none,none
2828,0,747,19,329,25.5,38.01,48.6,100.9,501.00,1839.00,none,none,none
2829,0,747,20,329,25.5,38.02,48.26,100.9,501.00,1839.00,none,none,none
2830,0,746,21,329,25.5,38.01,48.45,100.9,501.00,1839.00,none,none,none
2831,0,746,20,329,25.49,37.97,47.73,100.9,501.00,1839.00,none,none,none
2832,0,745,20,329,25.5,37.94,48.08,100.9,501.00,1839.00,none,none,none
2833,0,745,21,329,25.5,37.99,48.19,100.9,501.00,1839.00,none,none,none
2834,0,746,20,329,25.5,37.98,49.39,100.9,501.00,1839.00,none,none,none
2835,0,745,20,329,25.47,37.94,47.17,100.9,501.00,1839.00,4,5,5
2836,0,1345,20,328,25.5,37.95,49.37,100.9,501.00,1839.00,4,5,5
2837,0,746,20,329,25.47,37.97,46.86,100.9,501.00,1839.00,4,5,5
2838,0,746,20,328,25.47,37.99,48.87,100.9,501.00,1839.00,4,5,5
2839,0,747,20,329,25.47,37.94,49.13,100.9,501.00,1839.00,4,5,5
2840,0,746,20,328,25.5,37.99,48.48,100.9,501.00,1839.00,4,5,5
2841,0,747,20,329,25.5,37.98,49.2,100.9,501.00,1839.00,4,5,5
2842,0,746,20,329,25.5,37.94,48.29,100.89,501.00,1839.00,4,5,5
2843,0,744,20,329,25.5,37.98,49.62,100.9,501.00,1839.00,4,5,5
2844,0,746,21,329,25.5,38.01,48.89,100.9,501.00,1839.00,4,5,5
2845,0,746,20,329,25.5,38.01,48.58,100.9,501.00,1839.00,4,5,5
2846,0,746,20,329,25.46,37.98,49.19,100.9,501.00,1839.00,4,5,5
2847,0,746,20,329,25.51,37.94,48.73,100.9,501.00,1839.00,4,5,5
2848,0,746,20,329,25.5,37.97,48.53,100.9,501.00,1839.00,4,5,5
2849,0,747,20,329,25.5,38.01,50.43,100.9,501.00,1839.00,4,5,5
2850,0,746,21,329,25.49,38.0,48.29,100.9,501.00,1839.00,4,5,5
2851,0,747,20,329,25.5,38.01,49.89,100.9,501.00,1839.00,4,5,5
2852,0,745,20,329,25.49,37.95,48.19,100.9,501.00,1839.00,4,5,5
2853,0,747,20,329,25.5,37.97,48.57,100.89,501.00,1839.00,4,5,5
2854,0,745,20,329,25.5,38.02,48.41,100.89,501.00,1839.00,4,5,5
2855,0,747,20,329,25.5,38.0,47.81,100.9,501.00,1839.00,none,none,none
2856,0,3206,20,329,25.49,38.06,48.77,100.9,501.00,1839.00,none,none,none
2857,0,745,20,329,25.49,38.06,49.35,100.9,501.00,1839.00,none,none,none
2858,0,747,21,329,25.49,38.01,47.94,100.9,501.00,1839.00,none,none,none
2859,0,747,20,329,25.46,38.08,49.14,100.9,501.00,1839.00,none,none,none
2860,0,746,20,329,25.47,38.05,47.78,100.9,501.00,1839.00,none,none,none
2861,0,747,20,329,25.47,38.0,50.39,100.9,501.00,1839.00,none,none,none
2862,0,746,20,330,25.47,38.07,49.57,100.9,501.00,1839.00,none,none,none
2863,0,747,19,330,25.44,38.05,48.68,100.9,501.00,1839.00,none,none,none
2864,0,746,20,330,25.44,38.09,48.58,100.9,501.00,1839.00,none,none,none
2865,0,747,20,330,25.44,38.08,49.35,100.9,501.00,1839.00,none,none,none
2866,0,746,20,330,25.41,38.14,48.3,100.89,501.00,1839.00,none,none,none
2867,0,746,20,330,25.4,38.12,48.37,100.9,501.00,1839.00,none,none,none
2868,0,746,21,330,25.4,38.12,47.99,100.9,501.00,1839.00,none,none,none
2869,0,747,20,330,25.4,38.13,48.16,100.89,501.00,1839.00,none,none,none
2870,0,746,20,330,25.39,38.13,49.7,100.89,501.00,1839.00,none,none,none
2871,0,746,20,330,25.4,38.15,49.15,100.89,501.00,1839.00,none,none,none
2872,0,746,21,330,25.39,38.19,52.73,100.89,501.00,1839.00,none,none,none
2873,0,747,21,330,25.39,38.2,50.11,100.89,501.00,1839.00,none,none,none
2874,0,747,20,330,25.39,38.2,49.09,100.89,501.00,1839.00,none,none,none
2875,0,746,21,329,25.4,38.2,48.44,100.89,501.00,1839.00,4,5,5
2876,0,1345,20,330,25.41,38.22,48.87,100.89,501.00,1839.00,4,5,5
2877,0,746,20,330,25.39,38.18,47.84,100.9,501.00,1839.00,4,5,5
2878,0,746,20,329,25.4,38.16,49.67,100.9,501.00,1839.00,4,5,5
2879,0,746,20,330,25.43,38.2,48.59,100.89,501.00,1839.00,4,5,5
2880,0,746,20,330,25.43,38.18,48.37,100.89,501.00,1839.00,4,5,5
2881,0,745,20,330,25.46,38.17,47.91,100.89,501.00,1839.00,4,5,5
2882,0,747,20,330,25.44,38.11,50.14,100.9,501.00,1839.00,4,5,5
2883,0,745,20,330,25.44,38.17,49.32,100.9,501.00,1839.00,4,5,5
2884,0,744,21,330,25.43,38.14,49.64,100.9,501.00,1839.00,4,5,5
2885,0,743,21,330,25.44,38.14,48.45,100.89,488.00,1830.00,4,5,5
2886,0,775,20,330,25.44,38.15,49.36,100.9,488.00,1830.00,4,5,5
2887,0,744,20,330,25.43,38.18,47.75,100.9,488.00,1830.00,4,5,5
2888,0,744,20,330,25.47,38.2,49.16,100.9,488.00,1830.00,4,5,5
2889,0,745,21,330,25.44,38.14,48.19,100.9,488.00,1830.00,4,5,5
2890,0,743,21,330,25.46,38.15,50.33,100.9,488.00,1830.00,4,5,5
2891,0,745,20,330,25.44,38.14,48.67,100.89,488.00,1830.00,4,5,5
2892,0,743,20,330,25.46,38.13,48.86,100.89,488.00,1830.00,4,5,5
2893,0,746,20,330,25.47,38.1,48.2,100.9,488.00,1830.00,4,5,5
2894,0,746,20,330,25.47,38.09,47.75,100.9,488.00,1830.00,4,5,5
2895,0,745,20,330,25.46,38.15,49.16,100.89,488.00,1830.00,4,5,5
2896,0,745,20,330,25.49,38.13,45.46,100.9,488.00,1830.00,none,none,none
2897,0,3208,20,331,25.47,38.11,48.44,100.9,488.00,1830.00,none,none,none
2898,0,747,21,330,25.47,38.13,49.99,100.9,488.00,1830.00,none,none,none
2899,0,747,21,330,25.46,38.11,52.28,100.9,488.00,1830.00,none,none,none
2900,0,746,21,330,25.47,38.13,47.47,100.9,488.00,1830.00,none,none,none
2901,0,746,21,330,25.46,38.09,49.71,100.9,488.00,1830.00,none,none,none
2902,0,746,20,330,25.44,38.1,49.24,100.9,488.00,1830.00,none,none,none
2903,0,746,21,330,25.46,38.14,49.46,100.9,488.00,1830.00,none,none,none
2904,0,746,19,330,25.44,38.17,49.79,100.9,488.00,1830.00,none,none,none
2905,0,747,21,330,25.41,38.18,45.15,100.9,488.00,1830.00,none,none,none
2906,0,746,21,330,25.41,38.25,48.78,100.9,488.00,1830.00,none,none,none
2907,0,746,21,330,25.41,38.25,48.81,100.9,488.00,1830.00,none,none,none
2908,0,746,22,330,25.46,38.27,48.42,100.9,488.00,1830.00,none,none,none
2909,0,746,20,330,25.43,38.27,48.71,100.9,488.00,1830.00,none,none,none
2910,0,747,21,330,25.43,38.25,47.73,100.9,488.00,1830.00,none,none,none
2911,0,747,21,330,25.44,38.33,49.7,100.9,488.00,1830.00,none,none,none
2912,0,746,20,330,25.43,38.3,48.7,100.9,488.00,1830.00,none,none,none
2913,0,747,20,330,25.43,38.22,51.57,100.9,488.00,1830.00,none,none,none
2914,0,747,21,330,25.46,38.19,49.9,100.9,488.00,1830.00,none,none,none
2915,0,746,21,330,25.46,38.19,49.52,100.89,488.00,1830.00,none,none,none
2916,0,745,22,330,25.44,38.19,47.73,100.9,488.00,1830.00,3,3,3
2917,0,1342,21,330,25.44,38.19,50.19,100.89,488.00,1830.00,3,3,3
2918,0,747,21,330,25.43,38.2,48.75,100.9,488.00,1830.00,3,3,3
2919,0,746,21,330,25.46,38.19,49.13,100.9,488.00,1830.00,3,3,3
2920,0,745,21,330,25.46,38.18,50.04,100.9,488.00,1830.00,3,3,3
